Image,Coordinates
image_00128.png,"[(216, 694), (244, 677), (591, 657), (170, 647), (460, 616), (168, 601), (488, 594), (503, 568), (344, 565), (352, 562), (363, 540), (277, 530), (28, 518), (358, 501), (309, 496), (40, 469), (490, 447), (448, 426), (608, 423), (28, 406), (302, 391), (577, 354), (148, 342), (397, 307), (211, 305), (595, 303), (460, 282), (391, 269), (332, 258), (271, 248), (402, 241), (56, 239), (531, 216), (120, 179), (424, 173), (29, 172), (413, 168), (461, 163), (387, 140), (204, 132), (589, 122), (353, 115), (281, 93), (133, 76), (685, 22)]"
image_00129.png,"[(497, 703), (339, 686), (363, 664), (42, 660), (114, 658), (61, 657), (239, 636), (625, 624), (315, 611), (371, 609), (692, 603), (367, 600), (525, 578), (268, 576), (84, 574), (518, 572), (274, 548), (238, 536), (309, 526), (222, 522), (709, 516), (522, 512), (708, 491), (618, 478), (293, 443), (371, 433), (462, 412), (485, 393), (10, 390), (609, 381), (247, 334), (574, 324), (3, 323), (469, 317), (466, 297), (495, 292), (288, 268), (324, 266), (67, 260), (655, 247), (647, 246), (506, 237), (532, 222), (496, 222), (435, 221), (516, 216), (464, 211), (556, 209), (497, 210), (553, 207), (248, 200), (573, 200), (44, 182), (544, 182), (624, 174), (711, 171), (432, 170), (703, 169), (709, 153), (156, 149), (589, 138), (635, 125), (287, 118), (78, 114), (616, 111), (608, 101), (357, 94), (654, 91), (525, 82), (689, 72), (656, 57), (229, 55), (236, 52), (520, 51), (169, 48), (117, 7), (165, 2)]"
image_00130.png,"[(572, 718), (38, 690), (316, 688), (655, 669), (701, 609), (718, 608), (606, 606), (668, 582), (223, 583), (363, 573), (680, 550), (234, 530), (639, 504), (156, 478), (231, 441), (179, 438), (516, 429), (614, 409), (104, 401), (277, 393), (268, 376), (559, 373), (660, 363), (428, 357), (626, 311), (635, 310), (127, 294), (530, 288), (32, 263), (66, 261), (8, 260), (465, 253), (154, 238), (559, 237), (148, 227), (385, 224), (387, 220), (201, 190), (360, 185), (47, 167), (485, 162), (65, 157), (253, 146), (266, 144), (484, 142), (568, 87), (121, 81), (273, 60), (483, 59), (532, 54), (419, 48), (411, 47), (695, 44), (97, 44), (437, 12), (39, 10), (312, 4)]"
image_00131.png,"[(31, 698), (315, 692), (713, 684), (499, 665), (249, 629), (215, 618), (226, 610), (708, 602), (169, 592), (76, 555), (553, 501), (313, 485), (386, 476), (165, 472), (269, 464), (524, 448), (560, 447), (36, 415), (671, 406), (456, 373), (247, 334), (593, 327), (475, 309), (134, 305), (255, 298), (180, 289), (21, 276), (6, 274), (174, 272), (412, 269), (140, 207), (280, 188), (440, 182), (155, 177), (710, 164), (510, 149), (629, 146), (594, 139), (366, 129), (175, 127), (407, 112), (533, 96), (281, 94), (326, 94), (190, 80), (150, 76), (653, 41), (147, 35), (120, 26), (440, 22), (493, 20), (271, 14), (371, 7), (645, 0)]"
image_00132.png,"[(570, 698), (681, 695), (716, 688), (531, 683), (208, 681), (107, 664), (634, 648), (447, 600), (240, 590), (21, 588), (12, 579), (32, 578), (706, 572), (181, 552), (264, 539), (545, 531), (98, 527), (367, 526), (286, 514), (657, 506), (244, 491), (337, 488), (564, 485), (106, 485), (533, 482), (569, 427), (646, 422), (542, 416), (509, 412), (148, 402), (185, 374), (370, 358), (410, 351), (527, 329), (517, 328), (189, 319), (174, 310), (568, 308), (426, 303), (309, 297), (340, 287), (281, 267), (583, 247), (696, 234), (532, 209), (666, 204), (491, 173), (569, 161), (607, 159), (447, 126), (619, 98), (441, 88), (451, 82), (104, 78), (12, 76), (21, 67), (119, 65), (321, 60), (639, 58), (240, 56), (714, 47), (703, 31), (399, 30), (482, 22), (703, 19), (176, 16), (38, 8)]"
image_00133.png,"[(125, 680), (381, 670), (275, 669), (390, 665), (20, 625), (386, 613), (189, 607), (100, 587), (677, 563), (283, 547), (325, 463), (344, 440), (34, 422), (202, 399), (230, 385), (399, 374), (426, 372), (598, 358), (418, 331), (262, 231), (380, 228), (163, 226), (415, 159), (584, 156), (90, 116), (340, 109), (431, 96), (453, 59)]"
image_00134.png,"[(169, 701), (56, 684), (213, 665), (224, 649), (198, 646), (262, 623), (247, 620), (199, 602), (171, 587), (677, 584), (213, 571), (413, 566), (106, 555), (157, 552), (354, 543), (488, 524), (619, 520), (651, 490), (141, 471), (153, 467), (196, 466), (82, 462), (566, 454), (356, 449), (343, 446), (437, 445), (342, 429), (96, 423), (530, 416), (390, 411), (254, 399), (640, 374), (332, 369), (266, 362), (321, 352), (368, 344), (385, 341), (432, 336), (166, 330), (141, 321), (69, 312), (452, 309), (341, 310), (380, 303), (340, 303), (527, 303), (285, 300), (359, 289), (337, 288), (460, 283), (79, 281), (617, 274), (717, 255), (505, 254), (623, 238), (647, 233), (299, 226), (283, 223), (590, 222), (287, 219), (645, 217), (484, 217), (406, 208), (588, 207), (5, 207), (620, 154), (624, 151), (580, 149), (129, 146), (461, 134), (637, 127), (212, 124), (637, 114), (710, 102), (136, 92), (474, 87), (95, 77), (344, 73), (313, 23), (587, 23), (207, 16), (89, 0)]"
image_00135.png,"[(163, 703), (690, 685), (587, 660), (679, 555), (608, 530), (420, 515), (538, 492), (188, 490), (608, 464), (116, 455), (243, 441), (299, 424), (348, 398), (603, 395), (245, 372), (373, 365), (109, 340), (213, 255), (592, 242), (354, 220), (526, 219), (605, 212), (159, 134), (160, 126), (656, 118), (204, 114), (59, 80), (598, 52), (172, 32), (55, 31)]"
image_00136.png,"[(228, 692), (228, 627), (134, 620), (209, 619), (96, 564), (57, 552), (64, 541), (696, 513), (306, 498), (518, 477), (274, 478), (207, 456), (58, 424), (604, 413), (480, 408), (578, 299), (540, 281), (231, 253), (220, 219), (413, 191), (405, 191), (133, 177), (269, 173), (463, 152), (694, 145), (700, 141), (146, 137), (303, 132), (335, 125), (631, 105), (163, 80), (151, 76), (253, 69), (443, 67), (302, 63), (104, 33), (255, 25), (314, 23), (496, 12), (28, 9), (436, 6), (337, 0)]"
image_00137.png,"[(80, 710), (499, 694), (593, 684), (324, 679), (169, 660), (322, 628), (75, 616), (177, 609), (136, 605), (367, 589), (14, 584), (363, 573), (402, 566), (265, 555), (172, 545), (81, 500), (336, 479), (282, 442), (152, 436), (637, 435), (180, 431), (49, 426), (288, 415), (627, 411), (11, 378), (117, 367), (583, 363), (579, 346), (219, 310), (547, 297), (566, 295), (431, 286), (385, 280), (207, 231), (318, 221), (342, 221), (469, 219), (180, 215), (346, 203), (514, 193), (62, 181), (571, 166), (536, 156), (517, 153), (7, 150), (14, 142), (452, 132), (688, 113), (190, 111), (12, 98), (491, 77), (335, 60), (608, 53), (208, 33), (309, 32), (562, 25), (688, 19), (609, 15), (51, 0)]"
image_00138.png,"[(277, 693), (679, 678), (141, 650), (677, 644), (444, 629), (701, 626), (566, 605), (404, 605), (538, 598), (491, 589), (350, 531), (209, 529), (476, 529), (717, 490), (152, 471), (202, 464), (166, 440), (453, 426), (301, 410), (63, 390), (515, 278), (676, 246), (703, 237), (90, 233), (168, 223), (163, 213), (422, 206), (288, 188), (409, 180), (539, 180), (630, 174), (347, 150), (27, 103), (194, 99), (169, 92), (66, 63), (472, 50), (569, 14), (266, 13), (118, 14), (305, 2)]"
image_00139.png,"[(168, 706), (111, 701), (471, 690), (230, 660), (566, 644), (218, 619), (490, 617), (404, 605), (598, 593), (403, 590), (15, 579), (710, 548), (210, 531), (453, 515), (590, 494), (43, 495), (364, 483), (586, 467), (596, 452), (7, 429), (388, 426), (468, 415), (460, 373), (186, 373), (417, 368), (437, 355), (500, 308), (357, 268), (308, 269), (22, 263), (368, 250), (493, 243), (46, 240), (246, 228), (479, 213), (486, 197), (681, 195), (376, 182), (512, 176), (55, 169), (90, 164), (544, 142), (533, 124), (364, 121), (685, 114), (306, 100), (500, 91), (335, 89), (354, 42)]"
image_00140.png,"[(718, 715), (256, 711), (1, 695), (437, 688), (141, 678), (62, 662), (120, 642), (629, 622), (346, 605), (492, 592), (575, 562), (588, 550), (53, 537), (484, 495), (116, 495), (419, 491), (547, 473), (518, 451), (117, 428), (657, 393), (176, 383), (528, 380), (608, 373), (329, 334), (639, 318), (397, 287), (21, 277), (136, 276), (49, 270), (42, 269), (162, 267), (346, 242), (519, 232), (304, 175), (687, 166), (673, 146), (287, 143), (87, 140), (386, 138), (532, 117), (431, 79), (14, 78), (285, 72), (139, 71), (144, 66), (394, 45), (249, 29), (639, 6)]"
image_00141.png,"[(228, 684), (431, 632), (524, 622), (517, 589), (66, 582), (263, 540), (386, 536), (708, 488), (684, 483), (623, 481), (388, 454), (464, 449), (491, 411), (490, 407), (664, 386), (63, 348), (26, 281), (548, 275), (246, 265), (40, 229), (300, 221), (367, 206), (501, 199), (457, 166), (544, 143), (309, 116), (714, 112), (663, 87), (672, 63), (208, 49), (18, 47), (707, 20), (589, 17), (488, 12), (426, 13), (522, 6)]"
image_00142.png,"[(406, 718), (651, 687), (689, 686), (571, 686), (435, 683), (674, 680), (237, 644), (481, 626), (582, 604), (363, 602), (220, 594), (211, 550), (98, 546), (162, 519), (324, 462), (214, 462), (377, 444), (455, 433), (316, 432), (172, 430), (622, 422), (506, 416), (250, 412), (169, 406), (78, 402), (549, 400), (485, 365), (424, 354), (691, 349), (235, 333), (460, 332), (247, 330), (422, 307), (61, 306), (654, 304), (322, 300), (552, 299), (257, 265), (358, 258), (21, 251), (379, 244), (347, 234), (231, 221), (407, 204), (445, 185), (261, 176), (388, 172), (96, 168), (88, 167), (228, 163), (223, 158), (258, 148), (232, 138), (400, 130), (9, 127), (533, 116), (274, 110), (183, 107), (714, 107), (58, 97), (336, 90), (145, 88), (137, 87), (358, 79), (447, 74), (141, 71), (418, 69), (158, 69), (294, 68), (204, 64), (20, 63), (160, 61), (66, 48), (375, 38), (303, 37), (45, 35), (36, 25), (488, 19), (263, 3)]"
image_00143.png,"[(341, 710), (294, 708), (450, 698), (665, 686), (153, 675), (446, 673), (356, 671), (221, 647), (53, 644), (680, 640), (303, 590), (131, 587), (78, 529), (172, 524), (188, 521), (137, 500), (147, 467), (103, 426), (571, 386), (224, 383), (688, 373), (448, 366), (683, 354), (671, 341), (677, 336), (69, 332), (509, 301), (11, 301), (110, 283), (316, 246), (587, 244), (72, 234), (82, 232), (632, 226), (683, 212), (422, 199), (568, 188), (686, 182), (654, 177), (0, 165), (376, 160), (697, 154), (620, 130), (156, 116), (491, 70), (339, 55)]"
image_00144.png,"[(373, 709), (387, 679), (422, 672), (356, 616), (579, 604), (246, 597), (191, 595), (421, 592), (560, 542), (179, 516), (499, 508), (252, 435), (16, 431), (353, 428), (446, 421), (628, 395), (399, 378), (320, 376), (19, 376), (710, 362), (289, 350), (352, 337), (126, 325), (704, 317), (41, 253), (315, 243), (367, 220), (437, 157), (460, 140), (186, 125), (498, 118), (324, 104), (303, 96), (144, 81), (217, 78), (62, 69), (26, 64), (654, 50), (406, 9), (443, 1)]"
image_00145.png,"[(135, 667), (640, 666), (389, 657), (50, 657), (81, 649), (349, 640), (52, 624), (11, 614), (696, 613), (161, 610), (426, 601), (195, 599), (629, 582), (111, 568), (513, 552), (452, 518), (651, 514), (235, 511), (175, 487), (394, 477), (11, 461), (388, 458), (419, 437), (519, 431), (372, 430), (121, 425), (523, 420), (27, 413), (193, 396), (603, 380), (27, 354), (207, 346), (103, 343), (640, 310), (710, 288), (573, 251), (175, 248), (15, 235), (526, 226), (194, 223), (527, 204), (677, 197), (25, 173), (483, 163), (627, 153), (137, 152), (673, 147), (710, 143), (217, 136), (104, 124), (269, 116), (639, 111), (526, 107), (706, 106), (691, 92), (3, 88), (630, 85), (42, 83), (572, 70), (327, 69), (612, 68), (228, 53), (548, 52), (393, 44), (394, 28), (628, 22), (48, 21), (617, 14)]"
image_00146.png,"[(478, 718), (714, 689), (13, 687), (386, 686), (340, 651), (426, 640), (543, 619), (513, 593), (537, 585), (309, 573), (382, 564), (423, 553), (614, 520), (147, 480), (417, 450), (329, 410), (182, 375), (332, 373), (331, 356), (362, 320), (355, 310), (50, 283), (398, 247), (204, 231), (457, 230), (270, 228), (557, 224), (354, 221), (543, 156), (308, 132), (179, 127), (530, 84), (19, 82), (663, 76), (630, 73), (680, 61), (388, 51), (277, 42), (259, 41), (403, 35), (190, 17)]"
image_00147.png,"[(216, 688), (22, 666), (591, 656), (415, 650), (238, 636), (325, 630), (514, 610), (539, 606), (501, 595), (316, 501), (149, 500), (531, 493), (303, 491), (383, 483), (625, 454), (687, 446), (86, 442), (338, 441), (115, 410), (534, 390), (27, 382), (337, 354), (316, 349), (388, 325), (444, 321), (510, 314), (386, 305), (442, 303), (657, 301), (459, 299), (94, 295), (404, 294), (289, 293), (310, 268), (213, 246), (206, 244), (443, 235), (350, 220), (62, 197), (284, 180), (160, 171), (65, 161), (88, 155), (30, 148), (85, 138), (27, 133), (55, 77), (14, 75), (314, 49), (384, 44), (68, 35), (614, 26), (680, 19), (139, 19), (585, 7)]"
image_00148.png,"[(424, 714), (197, 701), (90, 658), (72, 657), (620, 649), (354, 634), (275, 634), (171, 599), (423, 590), (67, 585), (702, 570), (438, 525), (426, 505), (611, 484), (354, 477), (148, 472), (76, 454), (363, 428), (246, 424), (3, 423), (413, 408), (316, 394), (71, 388), (648, 373), (59, 319), (196, 304), (492, 295), (429, 280), (292, 281), (516, 275), (329, 271), (594, 252), (469, 244), (299, 202), (351, 199), (291, 196), (35, 167), (696, 164), (574, 164), (339, 161), (377, 139), (45, 137), (666, 124), (713, 93), (716, 91), (316, 75), (88, 39), (293, 37), (673, 24)]"
image_00149.png,"[(634, 714), (322, 701), (383, 616), (612, 609), (537, 569), (567, 553), (494, 519), (495, 473), (673, 449), (681, 445), (163, 428), (693, 425), (608, 409), (691, 386), (361, 383), (641, 378), (227, 369), (62, 337), (375, 335), (183, 318), (239, 306), (366, 272), (640, 271), (238, 257), (27, 225), (488, 215), (293, 191), (554, 180), (202, 167), (565, 165), (678, 139), (617, 127), (402, 108), (134, 58), (469, 50), (379, 39), (178, 37), (62, 27), (207, 7), (556, 6)]"
image_00150.png,"[(2, 712), (544, 706), (647, 684), (614, 673), (715, 632), (616, 619), (76, 608), (661, 568), (240, 559), (686, 549), (438, 526), (366, 523), (385, 522), (563, 513), (698, 494), (641, 492), (205, 487), (693, 484), (286, 474), (596, 454), (413, 441), (212, 442), (603, 427), (567, 413), (640, 407), (553, 398), (98, 356), (86, 334), (627, 323), (707, 317), (310, 301), (187, 290), (37, 290), (261, 272), (32, 272), (311, 265), (349, 255), (14, 223), (588, 211), (345, 188), (165, 183), (669, 147), (632, 146), (411, 129), (8, 93), (596, 76), (393, 50), (120, 31), (507, 21), (251, 5)]"
image_00151.png,"[(377, 711), (69, 703), (9, 695), (707, 667), (60, 649), (505, 631), (407, 609), (301, 598), (161, 592), (637, 569), (156, 559), (361, 553), (178, 539), (42, 532), (14, 528), (274, 503), (550, 459), (691, 457), (563, 407), (182, 403), (279, 392), (488, 350), (320, 348), (566, 318), (513, 312), (552, 309), (614, 272), (441, 270), (606, 254), (469, 165), (121, 165), (146, 154), (411, 129), (377, 130), (336, 130), (353, 126), (268, 118), (499, 111), (493, 99), (290, 98), (68, 97), (293, 73), (211, 72), (710, 66), (549, 64), (261, 57), (326, 49), (396, 34), (415, 25), (603, 22), (617, 21), (279, 8)]"
image_00152.png,"[(352, 666), (675, 661), (711, 638), (614, 635), (636, 572), (47, 571), (354, 560), (312, 526), (74, 517), (572, 506), (540, 493), (550, 485), (495, 464), (181, 461), (405, 422), (57, 420), (60, 377), (645, 366), (498, 345), (602, 342), (306, 305), (298, 296), (373, 282), (192, 236), (587, 211), (475, 177), (597, 176), (187, 175), (522, 162), (365, 142), (350, 140), (121, 113), (336, 86), (487, 79), (628, 66), (504, 48), (293, 42), (118, 32)]"
image_00153.png,"[(328, 715), (475, 715), (217, 687), (259, 651), (204, 625), (341, 618), (672, 614), (386, 604), (320, 604), (529, 555), (244, 546), (108, 542), (429, 531), (263, 520), (49, 488), (61, 475), (565, 466), (349, 451), (360, 442), (340, 442), (255, 427), (509, 425), (592, 417), (697, 410), (13, 402), (428, 395), (615, 394), (668, 370), (575, 368), (438, 354), (116, 312), (66, 297), (484, 274), (523, 248), (709, 242), (529, 193), (316, 191), (514, 184), (651, 177), (683, 168), (625, 145), (227, 128), (126, 84), (109, 65)]"
image_00154.png,"[(387, 705), (640, 685), (331, 641), (617, 621), (702, 555), (4, 554), (712, 551), (446, 549), (596, 547), (245, 521), (710, 498), (346, 487), (305, 485), (514, 480), (278, 467), (426, 454), (610, 426), (90, 403), (175, 402), (151, 399), (259, 377), (657, 344), (271, 336), (679, 323), (122, 305), (609, 303), (370, 287), (537, 273), (567, 262), (266, 253), (260, 220), (172, 193), (608, 108), (508, 98), (147, 28), (94, 6)]"
image_00155.png,"[(128, 715), (419, 655), (575, 650), (688, 630), (660, 620), (57, 612), (137, 604), (175, 599), (416, 596), (159, 595), (488, 571), (377, 547), (534, 539), (62, 529), (545, 524), (520, 519), (585, 501), (570, 496), (523, 475), (496, 459), (270, 457), (539, 445), (262, 433), (682, 426), (484, 424), (433, 423), (84, 345), (473, 342), (527, 340), (485, 338), (689, 332), (414, 329), (676, 329), (9, 329), (0, 322), (318, 321), (676, 311), (431, 291), (590, 276), (670, 250), (604, 240), (659, 233), (708, 227), (3, 228), (106, 224), (505, 202), (480, 193), (683, 191), (681, 185), (280, 181), (410, 180), (626, 178), (702, 171), (208, 171), (680, 169), (421, 149), (315, 141), (301, 105), (645, 104), (629, 101), (633, 96), (352, 72), (148, 22), (478, 16)]"
image_00156.png,"[(686, 712), (196, 682), (240, 662), (220, 648), (220, 641), (306, 625), (325, 622), (152, 601), (209, 592), (481, 573), (162, 554), (201, 544), (285, 505), (283, 473), (324, 443), (203, 437), (290, 411), (309, 386), (518, 363), (211, 356), (241, 346), (575, 318), (31, 313), (633, 303), (146, 289), (5, 283), (684, 280), (139, 271), (126, 259), (132, 254), (582, 249), (712, 248), (447, 209), (328, 185), (34, 169), (78, 148), (556, 130), (127, 129), (10, 114), (700, 101), (127, 100), (95, 97), (177, 81), (135, 70), (56, 53), (246, 29), (509, 6)]"
image_00157.png,"[(26, 709), (514, 664), (201, 663), (685, 654), (386, 621), (250, 621), (611, 612), (546, 566), (60, 530), (550, 502), (316, 497), (531, 492), (457, 489), (35, 470), (266, 435), (422, 431), (385, 417), (392, 406), (274, 402), (635, 378), (604, 356), (538, 331), (271, 329), (89, 317), (392, 290), (167, 277), (157, 232), (199, 199), (225, 157), (318, 145), (209, 133), (573, 128), (164, 98), (564, 94), (616, 50), (480, 47), (234, 26), (653, 10), (496, 7), (686, 3)]"
image_00158.png,"[(205, 711), (445, 693), (138, 691), (315, 686), (460, 680), (311, 642), (241, 612), (126, 584), (398, 574), (643, 560), (489, 531), (176, 526), (644, 509), (108, 502), (399, 481), (499, 480), (460, 474), (692, 473), (688, 456), (340, 446), (591, 433), (123, 432), (195, 431), (236, 422), (498, 416), (252, 388), (411, 366), (666, 361), (331, 345), (614, 321), (484, 307), (513, 303), (63, 304), (622, 294), (383, 291), (212, 281), (298, 274), (348, 242), (453, 237), (93, 231), (161, 203), (182, 194), (558, 185), (21, 177), (280, 166), (304, 125), (185, 123), (121, 115), (312, 112), (551, 105), (687, 101), (664, 100), (524, 87), (338, 86), (692, 83), (254, 82), (67, 75), (111, 65), (148, 59), (409, 48), (225, 32), (74, 31), (171, 26), (141, 22), (356, 15), (125, 9), (364, 6), (63, 6), (170, 4)]"
